track_id,song_id,artist_id,artist_name,song_title,genre,match_1_title,match_2_title,match_3_title,match_1_word_count,match_2_word_count,match_3_word_count,cosine_match_1,cosine_match_2,cosine_match_3
TRPZEWS128F92F585E,SOOSFVL12AB018253F,AR4DW2Q1187FB44DB6,Billy Currington,That's How Country Boys Roll,country,North Dakota,Roll On (Eighteen Wheeler),Indian Dance,231.0,406.0,420.0,SONCGGR12A8C14193D,SOMXVVN12AF72A7241,SOUFKJQ12A58A77756
TRYPBLE128F1459DD1,SOKHXYG12A6D4F5E33,AR4DW2Q1187FB44DB6,Billy Currington,Where The Girls Are,country,Girls Just Want To Have Fun,Girls Just Want To Have Fun (Demo),Screen Kiss,335.0,139.0,240.0,SOCAQJZ12AB017D40A,SOOKXFS12AB0180721,SODUWQX12A6310E09E
TRKVITQ128F4271B31,SOVALXP12D021B3DA8,ARH861H1187B9B799E,Johnny Cash,Daddy Sang Bass,country,Lawrence,Daddy Frank,Daddy's Moonshine Still,159.0,216.0,352.0,SOIVITZ12AB018218F,SOOYZRY12A6D4FD891,SOUZEOT12D021B3B83
TRGZDBB128F4270A4C,SOLWDNH12D021B2402,ARH861H1187B9B799E,Johnny Cash,I Don't Know Where I'm Bound,country,Dos Factotum,One Nation (Album Version),Back water blues,679.0,278.0,166.0,SOIDJYH12AB0183988,SOYPYZV12A8C13CCDF,SODESVE12A8C1446D1
TRMBNRH12903D02C23,SOWLYYP12D0219044F,ARH861H1187B9B799E,Johnny Cash,I Was There When It Happened,country,Villains (Full-Length),Lord Of The Flies (Live In Dortmund),Ginuwine 4 ur Mind,277.0,233.0,383.0,SOHHAYF12A6D4F8C67,SOGGUIK12A6D4F5F5B,SOVRXLQ12AB018183B
TRBXYKU128F427915D,SOEXZQP12D021B0F1D,ARH861H1187B9B799E,Johnny Cash,The Big Battle,country,Killin' Spree,The Illest Brother,El Paso,451.0,819.0,457.0,SOMTUFP12AC392B62D,SOBCPJM12AF72A4F1D,SOIOCHH12AF72A4E08
TRFRXGD128F42717FF,SOHCAKG12A8BED7973,ARH861H1187B9B799E,Johnny Cash,A Thing Called Love,country,She's Got A Way With Me,Baal's Hymn,Travelin' Soldier,214.0,354.0,458.0,SOWNWBW12A8C13B65E,SOGDJWU12A58A7DA10,SOYXDXJ12AB017F815
TRYIYFG128F42603CC,SOOUGLY12A8BEE954A,ARH861H1187B9B799E,Johnny Cash,You Dreamer You,country,Asking Around For You,Just Like Heaven,You're My Angel,404.0,199.0,102.0,SODNYLK12AB0184688,SOECAWK12A8C13CB9A,SOIQWMA12A8C137455
TRQHDNY128F92E3A01,SOOFVUE12AB017B824,ARH861H1187B9B799E,Johnny Cash,I Walk The Line,country,Until You're Mine,Close Your Eyes,Still In Love With You,289.0,70.0,231.0,SOCOYYL12A3F1ED352,SOWRHCT12AC9618615,SOHZSUF12A6701D97D
TRGCHXM128F429CBB9,SOKDAHN12A8C13F938,ARH861H1187B9B799E,Johnny Cash,Life's Railway To Heaven,country,Parallels Of Infinite Torture,Angel,Monster,126.0,448.0,251.0,SOLRHXB12A8C1365CA,SOKNHPO12A8C1435F9,SOKGYPN12A8AE48486
TRSJGNV128F92F4124,SODVCJH12AF72A4A08,AR3ETJY1187B98ED15,Darius Rucker,If I Had Wings,country,fly,My Special Prayer,Why,285.0,129.0,178.0,SONZSAM12A8C141445,SOOYLAP12A58A7917C,SOMKBLI12AB0181374
TRHTOYT128F429FEF4,SOVZHIK12A8C1349BD,ARNNM56119B86686EA,Luke Bryan,Pray About Everything,country,Don't Worry (ReMastered),One Day Closer to You,Crazy 'Bout You Baby,188.0,263.0,309.0,SOPOXGG12A8C1406D7,SOXGNZC12A58A7CE2F,SOCKAFZ12A8C136B7C
TRCFFVR128F145D6DF,SOYPMDY12A6D4F77DE,AR95IYB1187FB3FE0B,Keith Urban,Your Everything,country,La Prima Volta (First Time Ever I Saw Your Face),Snow,Trapped,144.0,50.0,173.0,SOBSTGK12AF72A79B0,SOZPYVZ12A8C13790B,SOOPWXV12A8C138BB5
TRQSGEL128F4242DFC,SOAXCEO12CF5F873BF,ARHATLI1187FB52C76,Toby Keith,A Little Too Late,country,Too Late,Misled,Here I Am,180.0,260.0,259.0,SOCAOZL12A6D4F7785,SOOMPAW12A8C13E09F,SOQMFQX12AB0189E9A
TRAIMRN128E0791E72,SOAOYPN12CF52D3231,ARHATLI1187FB52C76,Toby Keith,Who's Your Daddy?,country,(You Can't Let The Boy Overpower) The Man In You,Piece Of My Heart,Chest Pain,299.0,530.0,482.0,SOSOYKI12AB01877F2,SODSQDU12A6D4F7D22,SOQWGSB12AB01820EB
TRRSVGD128F4242DDC,SORPIQY12A8C13632E,ARHATLI1187FB52C76,Toby Keith,A Woman's Touch,country,Empress,I Heard Love Is Blind,Stupid Marriage,372.0,165.0,310.0,SONYVCT12AB0185210,SOMSQXY12A6310D81E,SOQBKIY12AB01842CF
TRTXHKL128F4242DD9,SOROSTR12A8C136324,ARHATLI1187FB52C76,Toby Keith,Big Ol' Truck,country,One of these Days,Big Bill Blues,Shimmy_ Shimmy_ Ko-Ko-Bop (Single Version),210.0,220.0,165.0,SOCRYUI12AB017F9CD,SODSBYL12A8C13A869,SOWKTKB12A8159E8F7
TRADETN128F148CF19,SOEKKYB12A6D4F81D4,ARHATLI1187FB52C76,Toby Keith,Blue Bedroom,country,After You've Gone (live),My Phone,California Blue,227.0,396.0,172.0,SOAPJXE12A6D4F8747,SOGCDMQ12A58A7AB2E,SOVRUMX12D021B3E00
TRKKXKG128E0791E74,SOJRPQW12B0B808689,ARHATLI1187FB52C76,Toby Keith,It's All Good,country,Alright,Believe,She's A Star,404.0,371.0,574.0,SOVECCN12AF72AC5B7,SOKLVHU12A6D4F4778,SOHRWTQ12CF530D57F
TRSSUAV128F148D60F,SOLBJPX12A6D4F901D,ARHATLI1187FB52C76,Toby Keith,Sweet,country,Live Foul,9mm,LBC And The ING (Explicit),654.0,656.0,724.0,SOVPDIR12A8C133ACA,SOZLRMA12A6BD55D51,SOQPYJB12A6D4F9B43
TRFROET128F148CF1F,SOPBTRI12A6D4F81DA,ARHATLI1187FB52C76,Toby Keith,You Shouldn't Kiss Me Like This,country,One Kiss From Heaven,Not Leaving Without You (Album Version),The Way You Move,383.0,541.0,532.0,SOWLBUQ12A8C133BBF,SOITJML12A6D4F8508,SOWAACZ12A8C135AC1
TRFHVTT12903CF7CD9,SOBAAFP12D02198DCD,ARFR3E51187B9A0A85,Sara Evans,A Real Fine Place To Start,country,Waiting For The Day,Electric Barbarella (Radio Edit),You're So Fine,569.0,198.0,218.0,SOCREJX12A6D4F7A4B,SOITPXC12A6310E0DA,SOPHDCN12A6D4F7789
TRXZNNF12903CA6F9B,SOWEIIN12AB018066C,ARO4WQR1187B9B9825,Kenny Rogers,Endless love,country,My Heart Belongs To You,Share My World,I Still Love You,324.0,405.0,501.0,SOKJPGI12A8C136FB9,SOJUIXL12AF729FE1E,SOTGISK12D02193153
TRTSAUB128E07859FC,SOGBBSX12A6701E426,ARV9LSS1187B98C471,Blake Shelton,Love Gets In The Way (Album Version),country,Diddy Wah Diddy,Passin' Me By,TV,145.0,697.0,261.0,SOZZUWR12AB0189799,SOSTXYN12A6D4F67D4,SOOQHZB12A6701E9A5
TRFMGIO128F42591F0,SOBCKDM12D021B3D99,ARK4ZEK1187B990A4F,George Strait,I'd Like To Have That One Back,country,I Want My Girl,She Thinks,I Feel Sorry For Him,298.0,253.0,153.0,SODMEDH12A6D4F8B1E,SOWYNNV12AAF3B3327,SORVSGF12CF582896D
TRDYUVI128E078F725,SOEJDOV12D021B3BD5,ARK4ZEK1187B990A4F,George Strait,Marina Del Rey,country,She's In Love,The Royal Mile,The Curious Kind,330.0,254.0,242.0,SOBMPUY12A8C14357E,SOIPUDT12A6D4F6997,SOMIYJJ12AC468C5B3
TRPNLLB128F14956A5,SOPBLAJ12D02193A82,ARK4ZEK1187B990A4F,George Strait,Milk Cow Blues,country,Good Morning,The Way You Treated Me (You're Gonna Be Sorry),Johnson City,209.0,228.0,217.0,SONJCBD12A58A7AC74,SORWBPX12A58A7C19E,SOTFAXT12AAF3B48D7
TRTDHSB128F422B90F,SOWKMZU12A81C2165A,ARKZ13R1187FB54FEE,Josh Turner,Another Try,country,Amazed,Killing Smile,I Like It (Remix),163.0,175.0,481.0,SOFYYGP12AB0181062,SOEAIDW12A8AE47FE3,SOOEBXF12A58A78509
TREXZYC12903CA281A,SOLDPJZ12AB0186231,ARKZ13R1187FB54FEE,Josh Turner,As Fast As I Could,country,Square One (Album Version),Never Love You,Keepin' Up,232.0,498.0,318.0,SOYPBSP12A6D4F8EFC,SOGSWDT12A8C139835,SOOBOCO12A8C1314E7
TRDXSGX128F425F173,SOTSNDR12A8AE47599,ARF8HTQ1187B9AE693,Daft Punk,One More Time / Aerodynamic,electronic,Sweet Music,One More Time (Romanthony's Unplugged),So Much More,133.0,207.0,289.0,SOUGFFJ12AB0180985,SOAWSML12A6310F1B7,SOTERSY12A58A7FC56
TREAQSX128E07818CA,SOAWSML12A6310F1B7,ARF8HTQ1187B9AE693,Daft Punk,One More Time (Romanthony's Unplugged),electronic,One More Time / Aerodynamic,Baby Come Back,The Hurt,68.0,538.0,325.0,SOTSNDR12A8AE47599,SOUCZAI12A6701DF5D,SOVLGBC12A8C130EF9
TRBVPVV128F425F14F,SOOHYOB12CF5F87A28,ARF8HTQ1187B9AE693,Daft Punk,Touch It / Technologic,electronic,She Be The One,Tune Me Out,Black,352.0,113.0,141.0,SOWFIVV12A6701FFBF,SOXTXGY12A8C139D4A,SOCGUGO12A8C13111A
TRBROFT128F92F8769,SOYPPAZ12A8C143CD6,ARORMBJ1241B9CDB1A,Ke$ha,Boots &  Boys,electronic,Jonesy Boy,Joy,Infant Joy,165.0,352.0,48.0,SOHTFLN12AB0182BC0,SOCIXUM12AF72A31A4,SOOXERV12AB01862D5
TRIIWCU128F92F876A,SOQVJWF12A58A801EF,ARORMBJ1241B9CDB1A,Ke$ha,Animal,electronic,A Viable Commercial,Sleep Tight,The Monitor,143.0,169.0,339.0,SOOHBYH12A8C13AAA3,SOGRMTL12A6701D97E,SOFCLZB12A8C13E5DB
TRVDAHO128F92F231E,SOXUSKK12A8C144F94,AR0IVTL1187B9AD520,Katy Perry,Hot N Cold (Innerpartysystem Main),electronic,It's Only Your Life,Dudley,Time Is Money (Bastard),380.0,219.0,178.0,SOVCUXV12A58A807E5,SOMQIVI12A6D4F78A1,SOXFFVS12A8C145964
TRUGOGT128F92F29E9,SONPGGS12AB0183AD2,AR0WLH6119B8669027,Owl City,Captains and Cruise Ships,electronic,faraway voice,Spaceman,Weak Become Heroes,115.0,325.0,754.0,SORCOSA12A6D4F7C9F,SOFEFNM12A8C13A6AE,SONWWDY12A6D4F7FB1
TRNEITZ128F92F29EA,SOIFHDS12AB0183AD5,AR0WLH6119B8669027,Owl City,Designer Skyline,electronic,Sunny Road,Marrakech,Where The Girls Are,185.0,159.0,237.0,SOUNQKE12A8C13FE8A,SORFEYS12A6D4F7E20,SOKHXYG12A6D4F5E33
TRMIHFS128F92F2A01,SOLCHRP12AC468D757,AR0WLH6119B8669027,Owl City,Early Birdie,electronic,Adam Lives In Theory,Hair,2 Deep,538.0,718.0,473.0,SORCQJA12A8C131FB1,SOOENST12AC9E1344B,SOWUQEH12A6D4F68C2
TRDEVZQ128F931BAED,SOQLHST12AB0184A27,AR0WLH6119B8669027,Owl City,Meteor Shower,electronic,Don't Let It Get To You (Album Version),Banstead,Summer On The West Hill,247.0,98.0,140.0,SOOLZWS12A6701E23F,SOFFWGQ12AB017E360,SOGFBLZ12B0B809013
TRCXWLU128F92F2A0D,SOWHUXB12AB01816EE,AR0WLH6119B8669027,Owl City,This Is The Future,electronic,Crime,Tears,Modern Crusaders.,248.0,206.0,176.0,SOVDRAE12A58A7AF00,SOSCDOO12A8C1338B0,SOPMAQH12A6D4F7F36
TRVJTNA128F934D19D,SOKTUGM12AB0184005,ARRBF3M1187FB4D59F,30 Seconds To Mars,Kings and Queens (Innerpartysystem Remix Main),electronic,Starbound,Heaven's In Here (1999 Digital Remaster),Africa Unite,67.0,198.0,208.0,SOGHCOP12A6D4F66A0,SOFDLQS12A6D4F752B,SOBPURX12D021B0F0F
TRRBLPE128F9311B20,SOMSZSA12AB0182E3A,ARVKJGO12086C15075,LMFAO,Bounce,electronic,Strictly 4 My N.I.G.G.A.Z.,Rowdy Rowdy,The Worst,921.0,500.0,769.0,SOSKAYL12AB01884DE,SOKMCHV12D02194FF6,SOLMMHP12A6D4F814C
TRWQYOY128F425BD4C,SOODXDV12A8AE4807F,AR5K3CW1187FB45B46,Crystal Castles,Vanished,electronic,Dead Cities,Greensleeves,On Bedford and Grand,130.0,189.0,61.0,SOEAYWW12A58A79016,SOLNRDW12A6D4F79D7,SOKTEBX12A6D4F7934
TRLLRQA128F427C709,SOSKKKY12A8C13ED21,AR5K3CW1187FB45B46,Crystal Castles,Xxzxcuzx,electronic,Left For Dead,You're The Voice,Love Is (What I Say),219.0,206.0,128.0,SORKXSN12A58A78C8F,SOPCMRY12A8C13D7B6,SOJUJEP12A6D4F72CB
TRDFWPG128F148D4DF,SOIWRAH12A6D4F66C0,ARBEOHF1187B9B044D,Madonna,Die Another Day [Live],electronic,Just Another Day (Album Version),Woke up Dreaming,Life of Tha Party,115.0,124.0,458.0,SOCDZBA12A6D4F587B,SODXHKI12AF729F1F2,SOKCPVV12AB018699F
TRVWMWN128E0788952,SOMANNK12A6701F0A1,ARN5NHX1187FB4F755,The Smashing Pumpkins,Perfect (Nellee Hooper Instrumental),electronic,Pass The Dutchie,The Lover In Me,Lovers In Captivity,73.0,418.0,328.0,SOWRCXQ12AB0183DDB,SOSFYLJ12A8C142F86,SOZCIFV12A58A7A7C6
TRDHPGJ128F4289C44,SOESBMW12A8AE48210,AR8V1X71187B9B919B,Kylie Minogue,Love At First Sight (The Scumfrog's Beauty And The Beast Vocal Edit),electronic,You Are The Only One I Love,I Believe,Kiss,237.0,361.0,408.0,SOQAHLN12A8C13F853,SOMQYUW12AB018305F,SOQIBZY12AB018A208
TRFSQXF128F9311B25,SOCHMTD1288D3E7D9D,ARVKJGO12086C15075,LMFAO,I Am Not A Whore,electronic,Love Me Tender,Mr. Cool (Featuring Mario Winans) (Album Version),Rush,169.0,289.0,231.0,SOESNKS12AC468BDC0,SOHAMOP12A8C13C974,SODMGTM12A6D4F8DB6
TRXACXM12903CEC365,SOEFTYS129F06C1DEB,ARPD2KK1187B9B8B98,Cascada,Fever,electronic,Better Than Making Love,Call Me Up,Kiss me now,345.0,241.0,154.0,SOYNQLI12A6D4F3E08,SOHBIQL12AB017EDA9,SONCKGT12AB017DD6E
TRWWVGC12903CB5C50,SOBSJQH12AB01876C3,AR6LZB61187B9AF431,Depeche Mode,Freestate,electronic,Let Yourself Go,Phoenix From The Fire,Enjoy Yourself,170.0,245.0,318.0,SOSBPHK12D02190471,SOEFCUV12A8C133AB2,SOOLZTM12A58A7B918
TRYIJWH128F146948C,SOXZUAV12A6310F21A,AR6LZB61187B9AF431,Depeche Mode,Personal Jesus,electronic,Personal Jesus,-9-,Reach Out And Touch (Live @ Fillmore West),188.0,32.0,211.0,SOARTSG12AB017FB86,SOVTORV12A8C134EE9,SOXGQML12A6701F6DC
TRDIAZY12903CB6532,SOWUJPS12AB018ACA8,ARAXU5Z1187B98FECD,Gorillaz,Broken,electronic,I'm a Broken Heart,Broken Hearted,Forgiveness,299.0,223.0,384.0,SOJRZFZ12AF72AA931,SODGRIO12A8C145123,SOQUMVV12AB01853A1
TRTUJAL128F423E18D,SOGNWLL12AF72AAA61,ARAXU5Z1187B98FECD,Gorillaz,Kids With Guns (Quiet Village Remix),electronic,Kids With Guns (Jamie T's Turns To Monsters Mix),To Satellite,Push Me Away,524.0,177.0,384.0,SOCLYAC12AF72A99DD,SOQDRSH12A6D4FA475,SOOMKPZ12A6D4F3E53
TRBTXNE12903CB6528,SOCMRWF12AB018AC92,ARAXU5Z1187B98FECD,Gorillaz,Rhinestone Eyes,electronic,Dandelion Hill,99 Red Balloons,Soul Power,292.0,231.0,476.0,SOOSIDC12A8C13C493,SOAHVQH12A8C139F18,SOZPRNQ12AB017DE42
TRKQRSQ128F92D5134,SOTTAJB12A8C142C18,AR4L4WQ1187FB51996,The Prodigy,Invaders Must Die,electronic,Stavesail,Nipple To The Bottle,The Earth Dies Screaming,69.0,558.0,220.0,SOZWTQN12A8C13EFBE,SOTWFNH12A6D4F6F63,SOCTIIQ12A6D4F3FB0
TRBFVAA128F423C356,SOCWAFA12A8AE48A78,AR4L4WQ1187FB51996,The Prodigy,Wake Up Call (Album Version),electronic,From This Dream,Right Here Right Now,Therapy,180.0,466.0,245.0,SORTJFD12B34F1C6D0,SOMUUSY12A6D4FA286,SOVXJVN12AF729CE82
TRFSCLD12903CD213F,SOENGNL12AB018E1BD,AR4L4WQ1187FB51996,The Prodigy,We Gonna Rock,electronic,Stop The Rock,Rock Lobster (Live),Baby We've Got A Date (Rock It Baby),312.0,167.0,325.0,SOVYVRE12AB018A7CD,SOIVTNA12A8AE47E1D,SOKVEKX12CF530D5AF
TRZTQEP128E0792526,SOYMEOT12A6701DE9A,ARK9TRQ1187B99C095,Nine Inch Nails,The Great Collapse,electronic,W.O.M.A.N.,Ain't That Just Like A Woman,I'm A Woman,163.0,270.0,296.0,SOMPSXS12D021B12D7,SOKNFYH12A6701F649,SOAMKZP12A8C13E379
TRLTFVP128E0782B34,SOITPXC12A6310E0DA,AR9L6R11187B9AA3F2,Duran Duran,Electric Barbarella (Radio Edit),electronic,Time To Make You Mine,You're So Fine,A Real Fine Place To Start,319.0,218.0,233.0,SOFSUVU12A8C1395C9,SOPHDCN12A6D4F7789,SOBAAFP12D02198DCD
TRFVWXW128F931A0E9,SOPERLI129F0824AA5,ARAOQ5T1187FB435AB,Björk,Pluto,electronic,i like the sunrise,All The Bodies,Wait,90.0,86.0,143.0,SOXYSPG12A8C13AA8F,SOCIHEH12AB018133D,SOLCEOL12A8C1390A3
TRKQQMW128F92D54DF,SOMXUUY12A8C141D38,ARD063K11C8A422ED7,Empire Of The Sun,Delta Bay,electronic,Who Shot Sam,The Messiah Will Come Again,Shot In The Dark,194.0,125.0,245.0,SOKOORN12AB0183046,SOPDEIR12A6D4F7E6D,SOOFBSB12AB01862CE
TRFYMPB128F93100C0,SOXKRRQ12AB017C0F2,ARD063K11C8A422ED7,Empire Of The Sun,We Are The People (Shazam Remix),electronic,Even So,Believe,The End Of The World,242.0,371.0,179.0,SONDASY12A8C13EB6D,SOKLVHU12A6D4F4778,SOEOQYP12AC960DB80
TRBCSDW128F424D686,SOQWSGM12A6D4FC3C6,ARIRCA31187FB58E84,The Maine,You Left Me,electronic,Can't Get You Off My Mind,Outside World,Love Is Strange,446.0,142.0,174.0,SODZLLS12D021943EC,SOCVMBX12A8C143155,SOOTSBE12A6D4F737E
TRRXQJA128F1472A56,SOYPJMP12AF72A901D,ARWA8AH1187FB3FC84,Hot Chip,The Warning,electronic,"Pacifics (Sdtrk ""N.Y. Is Red Hot"")",Show Me The Money,Lullaby of the Moths,607.0,469.0,74.0,SOKYMPZ12A67ADE2D6,SOYBJUW12A8C142108,SOGVZPO12AB017F7D2
TRMDYBW128F14A17E8,SOODBDC12A8C13E4E9,ARTH03J1187FB3E00C,Enter Shikari,Keep It On Ice,electronic,His Name Is Mutty Ranks,My Funny Valentine,Fluffy Pup,324.0,113.0,352.0,SOHJUMC12A8C139BA8,SOBINJD12AB017C8C9,SOZCQFF12A8C135070
TRCNUNL128F93437CF,SOYQNWH12AB0180C07,ARTH03J1187FB3E00C,Enter Shikari,The Jester,electronic,Get Your Hands Up,10_000 Feet,Here I Go Again,509.0,194.0,193.0,SOOQREM12AF729C733,SOZQQRL12AB017AEC9,SOBPFAB12AB0187F5F
TRIPJIJ128F1453AE0,SORSPQO12A6D4F782F,AREACYD1187FB566DE,Enya,Lazy Days,electronic,One Happy Day,Take It Back,Something I Can Never Have,240.0,276.0,283.0,SOHQLFI12A67ADC828,SOIZSCS12A67021572,SOQQTFV12A6701C5F6
TRPLRVY128F1473EBE,SOTCEXG12A6D4F60FE,AREACYD1187FB566DE,Enya,Someone Said Goodbye,electronic,Never Did Say Goodbye,Treason,All We Ever Do Is Say Goodbye,280.0,127.0,224.0,SOUCHAB12A6D4F748E,SOGNAYR12AB017DF63,SOMSWGY12AB017F755
TRWPUDX128F148F907,SODFLBN12A6D4F923A,AREACYD1187FB566DE,Enya,The Magic Of The Night,electronic,Flying high,Angels on Earth,When I Needed an Angel,184.0,210.0,307.0,SOPJBRG12AB017CC77,SOPJRVN12A8C145A1E,SORNKEU12AB018B121
TRZQTSM128F9328120,SOZDITZ12A58A7B41A,AR91C8S1187B990901,Bruce Springsteen,Gave It A Name,folk,I Feel Sorry For Him,Bungee,Captain Anarchy,153.0,100.0,189.0,SORVSGF12CF582896D,SOFPAGL12A8C13EDEC,SOTIWWD12AB01843D2
TRNZCWJ128F427099F,SODXHZV12A8C1340B6,ARH861H1187B9B799E,Johnny Cash,The Vanishing Race,folk,Willie,Wabash Cannonball,Roll On (Eighteen Wheeler),145.0,276.0,406.0,SONQHBA12AB0185289,SOFWHMH12AB0181E06,SOMXVVN12AF72A7241
TRJQRAP128F9314B3F,SOMSWGY12AB017F755,ARZENOX1187B98A645,John Mayer,All We Ever Do Is Say Goodbye,folk,This Lull-a-bye (Album Version),Don't Say No More,Goodbye,147.0,142.0,246.0,SOACAGO12A8C13C888,SODPURY12A6D4FA03E,SOUQUAV12A8C13CBED
TRETJUU128F426402A,SOYHOTV12A8C132B9B,ARZENOX1187B98A645,John Mayer,Clarity,folk,Rubylove,Ooh La La,Throb,146.0,95.0,145.0,SOAARYW12AB01892B3,SOFOBMI12A8C1310C8,SOFLNXK12A6D4F99DC
TRNOUUF128F4280B8D,SOHREDT12A8C13862F,ARZENOX1187B98A645,John Mayer,Why Georgia,folk,Life It What It Is (Remastered LP Version),Hair,Grey (from Revelling Reckoning),223.0,718.0,242.0,SORFBGO12A8151E04D,SOOENST12AC9E1344B,SOSBNFQ12AB0185969
TREKVTY128E0784BA3,SOBHKVI12A6701F1C8,ARC8CQZ1187B98DECA,Jack Johnson,Mudfootball (For Moe Lerner),folk,Interlude 5,Find My Way Back To My Heart,New Song,1903.0,246.0,290.0,SOONCPO12AF72A1986,SOZYCGI12AB0189CA4,SOSNIZO12A81C21477
TRYNAAP128F427EF64,SOCJTTL12A8C14009F,AR7OA5G1187B98D3A0,Sufjan Stevens,Sister Winter,folk,I Wish You Love,Stone Cold Heart,Put Your Dreams Away,120.0,283.0,94.0,SOWTGSY12A6D4FA8D2,SONYKAZ12A8AE4579F,SOSMNYF12CF530D594
TRFMWVJ128E0791E70,SODZLMJ127D977E810,ARE0WH81187B9A7BA3,Rufus Wainwright,In A Graveyard,folk,Static Age,I'm Going On A Long Journey Never To Return,Weak Become Heroes,106.0,409.0,754.0,SOJDPYG12A6310E289,SOYIFDO12A8C13EB66,SONWWDY12A6D4F7FB1
TRLTTDC128E079380E,SOCTYHG12A679D7E2B,ARE0WH81187B9A7BA3,Rufus Wainwright,Baby,folk,Fall On My Knees,My Little Girl,Love Won't Let Me Wait,229.0,218.0,198.0,SOJSZPZ12A8C13D71B,SOXZUMI12A58A77D7F,SOXANJZ12A8C137903
TRUCWXA128F92E4944,SOYGQGR12AF72ABAB8,ARQEBGJ122E6447D2B,Edward Sharpe & The Magnetic Zeros,Janglin,folk,Daddy's Moonshine Still,Dead Weight Falls (Album Version),Likkle Africa,352.0,213.0,341.0,SOUZEOT12D021B3B83,SOWWXEP12A8C13B2A2,SOCQECF12AB0189E94
TRGQBAX128F426EFCA,SOERZLJ12A8C132D53,AR5FP401187FB523C9,Bob Dylan,Ballad In Plain D,folk,Mommy For A Day,Passin' Me By,Nothing Left to Mutilate,175.0,697.0,208.0,SOLVCLZ12A6D4FA377,SOSTXYN12A6D4F67D4,SOETTER12A8C13471A
TRGSDTP128F92F76D1,SOHMZEX12A8C132F5F,AR5FP401187FB523C9,Bob Dylan,One Of Us Must Know (Sooner Or Later),folk,The Skeleton Song,Interlude 5,Numbers,280.0,1903.0,411.0,SOKXYCI12A6D4FA0A8,SOONCPO12AF72A1986,SOEUYGW12AB0188531
TRMRMTN128F92D426F,SOIZDJI12A8C1435C7,ARSF0K11187B9AF319,James Taylor,It's Growing,folk,Stop Playin',Blues Prelude,Tin Pan Alley (aka Roughest Place In Town),331.0,249.0,180.0,SOMBNZR12A8C144861,SOAIEEJ12A8C1420CF,SOQXGVE12CF5F86D20
TRDFPTZ128F14B108C,SOJKUOG12A6D4FD11D,ARSF0K11187B9AF319,James Taylor,Oh_ Susannah (LP Version),folk,Love Henry,Down On My Knees,Needles And Pins (Remastered Album Version ),280.0,335.0,207.0,SOITUBS12A8C144333,SONGIBA12A8AE47D2F,SONWKJV12A81356263
TROZEMN128F4262CCA,SOHSTLE12A8C132425,ARSF0K11187B9AF319,James Taylor,Something In The Way She Moves,folk,Cherry Ball Blues,You're So Fine,By The Bed,214.0,218.0,226.0,SOEFSBB12A8C1370CB,SOPHDCN12A6D4F7789,SOUEVWF12A8C140FE3
TRGAZWQ12903CB0BA9,SOGJZZZ12AF72AA43B,ARYQES41187B9B960F,David Gray,Draw The Line,folk,Strike It Up,The Irony Of It All (Album Version),Adam Lives In Theory,344.0,640.0,538.0,SOTCCIB12A6D4FB78D,SOIAMAG12A6701DCFC,SORCQJA12A8C131FB1
TRSNACX128E078AA88,SOKYDGS12A6701E3CB,ARYQES41187B9B960F,David Gray,Sail Away,folk,Give Me Back My Wig,Never Go Away,Shining Star,148.0,319.0,221.0,SOTVKDF12A6D4FADFA,SOEKJZN12A67ADA57A,SOBAVAD12AF72A5622
TRXCQOC12903CB0BBA,SOEWUQY12AB0188156,ARYQES41187B9B960F,David Gray,Stella The Artist,folk,Winter Rose,Keep Your Hands Off Her,Prayer for Beauty,88.0,74.0,202.0,SOKWUAB12A8C1386FE,SOEVBYG12A8C1340A1,SOABAEK12A8C13E728
TRPGPVH128F429B2F0,SOGACYC12A8C13C528,ARZWK2R1187B98F09F,Rise Against,Swing Life Away (Acoustic),folk,Bourbon Borderline,Summer On The West Hill,Revenge,165.0,140.0,522.0,SOZIBTT12A58A7CE96,SOGFBLZ12B0B809013,SOQOIDA12AF72A1430
TRHLRGU128F42643FB,SORGTNE12D02193408,AR5FP401187FB523C9,Bob Dylan,Billy 4,folk,St. Louie,The Illest Brother,Something to remember you by,644.0,819.0,81.0,SOMTUPP12A6701FC38,SOBCPJM12AF72A4F1D,SOFEATS12AB01813BA
TRFCCKL128F426EE8E,SORACYK12D02193097,AR5FP401187FB523C9,Bob Dylan,Stuck Inside Of Mobile With The Memphis Blues Again,folk,The Winkle Man,Beale Street Mama,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),289.0,176.0,1746.0,SOOKVDG12A6D2281E1,SOBBCWQ12A8C130F91,SOELYON12AB01876A3
TRGOYOU128F93223F2,SOWILEH12CF5F8729B,AR5FP401187FB523C9,Bob Dylan,Pretty Peggy-O,folk,My Pretty Girl,Truly Dead,Dead Love,108.0,138.0,134.0,SORJSSF12A6D4F8A4B,SOMMSUS12A8C131179,SOEXTPL12A6310DF63
TROMGSH128F427A408,SOBADWZ12CF5F86CD7,AR5FP401187FB523C9,Bob Dylan,She Belongs To Me,folk,When A Woman Loves A Man,She's Everything,Beef Bologna,200.0,323.0,57.0,SOVTXKL12A8C13A27E,SORLZYF12A58A79D0C,SOCGAMH12A81C228DD
